prop,ext,type,status
http://www.wikidata.org/entity/P734,http://www.w3.org/2006/vcard/ns#hasFamilyName,Equiv_Prop,
http://www.wikidata.org/entity/P2561,http://www.w3.org/2006/vcard/ns#hasFN,Equiv_Prop,
http://www.wikidata.org/entity/P21,http://www.w3.org/2006/vcard/ns#hasGender,Equiv_Prop,
http://www.wikidata.org/entity/P625,http://www.w3.org/2006/vcard/ns#hasGeo,Equiv_Prop,
http://www.wikidata.org/entity/P735,http://www.w3.org/2006/vcard/ns#hasGivenName,Equiv_Prop,
http://www.wikidata.org/entity/P511,http://www.w3.org/2006/vcard/ns#hasHonorificPrefix,Equiv_Prop,
http://www.wikidata.org/entity/P1035,http://www.w3.org/2006/vcard/ns#hasHonorifixSuffix,Equiv_Prop,
http://www.wikidata.org/entity/P3721,http://www.w3.org/2006/vcard/ns#hasKey,Equiv_Prop,
http://www.wikidata.org/entity/P2561,http://www.w3.org/2006/vcard/ns#hasName,Equiv_Prop,
http://www.wikidata.org/entity/P1449,http://www.w3.org/2006/vcard/ns#hasNickname,Equiv_Prop,
http://www.wikidata.org/entity/P281,http://www.w3.org/2006/vcard/ns#hasPostalCode,Equiv_Prop,
http://www.wikidata.org/entity/P6375,http://www.w3.org/2006/vcard/ns#hasStreetAddress,Equiv_Prop,
http://www.wikidata.org/entity/P1329,http://www.w3.org/2006/vcard/ns#hasTelephone,Equiv_Prop,
http://www.wikidata.org/entity/P511,http://www.w3.org/2006/vcard/ns#honorific-prefix,Equiv_Prop,
http://www.wikidata.org/entity/P1035,http://www.w3.org/2006/vcard/ns#honorific-suffix,Equiv_Prop,
http://www.wikidata.org/entity/P3721,http://www.w3.org/2006/vcard/ns#key,Equiv_Prop,
http://www.wikidata.org/entity/P1038,http://www.w3.org/2006/vcard/ns#Kin,Equiv_Prop,
http://www.wikidata.org/entity/P1412,http://www.w3.org/2006/vcard/ns#language,Equiv_Prop,
http://www.wikidata.org/entity/P154,http://www.w3.org/2006/vcard/ns#logo,Equiv_Prop,
http://www.wikidata.org/entity/P1449,http://www.w3.org/2006/vcard/ns#nickname,Equiv_Prop,
http://www.wikidata.org/entity/P463,http://www.w3.org/2006/vcard/ns#org,Equiv_Prop,
http://www.wikidata.org/entity/P53,http://www.w3.org/2006/vcard/ns#org,Equiv_Prop,
http://www.wikidata.org/entity/P22,http://www.w3.org/2006/vcard/ns#Parent,Ext_Superprop,
http://www.wikidata.org/entity/P25,http://www.w3.org/2006/vcard/ns#Parent,Ext_Superprop,
http://www.wikidata.org/entity/P18,http://www.w3.org/2006/vcard/ns#photo,Equiv_Prop,
http://www.wikidata.org/entity/P2918,http://www.w3.org/2006/vcard/ns#post-office-box,Equiv_Prop,
http://www.wikidata.org/entity/P281,http://www.w3.org/2006/vcard/ns#postal-code,Equiv_Prop,
http://www.wikidata.org/entity/P2868,http://www.w3.org/2006/vcard/ns#role,Equiv_Prop,
http://www.wikidata.org/entity/P3373,http://www.w3.org/2006/vcard/ns#Sibling,Ext_Subprop,
http://www.wikidata.org/entity/P990,http://www.w3.org/2006/vcard/ns#sound,Equiv_Prop,
http://www.wikidata.org/entity/P26,http://www.w3.org/2006/vcard/ns#Spouse,Equiv_Prop,
http://www.wikidata.org/entity/P6375,http://www.w3.org/2006/vcard/ns#street-address,Equiv_Prop,
http://www.wikidata.org/entity/P1329,http://www.w3.org/2006/vcard/ns#tel,Equiv_Prop,
http://www.wikidata.org/entity/P2699,http://www.w3.org/2006/vcard/ns#url,Equiv_Prop,
http://www.wikidata.org/entity/P10,http://www.w3.org/2006/vcard/ns#Video,Equiv_Prop,
http://www.wikidata.org/entity/P2048,http://www.w3.org/ns/ma-ont#frameHeight,Ext_Subprop,
http://www.wikidata.org/entity/P937,http://www.w3.org/ns/org#basedAt,Equiv_Prop,
http://www.wikidata.org/entity/P355,http://www.w3.org/ns/org#hasSubOrganization,Equiv_Prop,
http://www.wikidata.org/entity/P199,http://www.w3.org/ns/org#hasUnit,Equiv_Prop,
http://www.wikidata.org/entity/P1308,http://www.w3.org/ns/org#heldBy,Equiv_Prop,
http://www.wikidata.org/entity/P39,http://www.w3.org/ns/org#holds,Equiv_Prop,
http://www.wikidata.org/entity/P1278,http://www.w3.org/ns/org#identifier,Ext_Superprop,
http://www.wikidata.org/entity/P2789,http://www.w3.org/ns/org#linkedTo,Equiv_Prop,
http://www.wikidata.org/entity/P463,http://www.w3.org/ns/org#memberOf,Equiv_Prop,
http://www.wikidata.org/entity/P2389,http://www.w3.org/ns/org#postIn,Equiv_Prop,
http://www.wikidata.org/entity/P3618,http://www.w3.org/ns/org#remuneration,Ext_Superprop,
http://www.wikidata.org/entity/P6375,http://www.w3.org/ns/org#siteAddress,Ext_Subprop,
http://www.wikidata.org/entity/P749,http://www.w3.org/ns/org#subOrganizationOf,Equiv_Prop,
http://www.wikidata.org/entity/P3215,http://xml.insee.fr/schema/siret.html#SIRET_stype,Equiv_Prop,
http://www.wikidata.org/entity/P180,http://xmlns.com/foaf/0.1/depicts,Equiv_Prop,
http://www.wikidata.org/entity/P734,http://xmlns.com/foaf/0.1/familyName,Equiv_Prop,
http://www.wikidata.org/entity/P21,http://xmlns.com/foaf/0.1/gender,Equiv_Prop,
http://www.wikidata.org/entity/P735,http://xmlns.com/foaf/0.1/givenName,Equiv_Prop,
http://www.wikidata.org/entity/P856,http://xmlns.com/foaf/0.1/homepage,Equiv_Prop,
http://www.wikidata.org/entity/P18,http://xmlns.com/foaf/0.1/img,Equiv_Prop,
http://www.wikidata.org/entity/P154,http://xmlns.com/foaf/0.1/logo,Equiv_Prop,
http://www.wikidata.org/entity/P176,http://xmlns.com/foaf/0.1/maker,Equiv_Prop,
http://www.wikidata.org/entity/P973,http://xmlns.com/foaf/0.1/page,Equiv_Prop,
http://www.wikidata.org/entity/P1329,http://xmlns.com/foaf/0.1/phone,Equiv_Prop,
http://www.wikidata.org/entity/P921,http://xmlns.com/foaf/0.1/primaryTopic,Equiv_Prop,
http://www.wikidata.org/entity/P1581,http://xmlns.com/foaf/0.1/weblog,Equiv_Prop,
http://www.wikidata.org/entity/P1449,http://xmlns.com/foaf/spec/#term_nick,Equiv_Prop,
http://www.wikidata.org/entity/P234,https://bioschemas.org/inChI,Equiv_Prop,
http://www.wikidata.org/entity/P47,https://cidoc-crm.org/html/5.0.4/cidoc-crm.html#P122,Equiv_Prop,
http://www.wikidata.org/entity/P1476,https://comicmeta.org/cbo/seriesTitle,Ext_Subprop,
http://www.wikidata.org/entity/P463,https://d-nb.info/standards/elementset/agrelon#isMemberOf,Equiv_Prop,
http://www.wikidata.org/entity/P131,https://d-nb.info/standards/elementset/gnd#hierarchicalSuperiorOfPlaceOrGeographicName,Ext_Superprop,
http://www.wikidata.org/entity/P19,https://d-nb.info/standards/elementset/gnd#placeOfBirth,Equiv_Prop,
http://www.wikidata.org/entity/P106,https://d-nb.info/standards/elementset/gnd#professionOrOccupation,Equiv_Prop,
http://www.wikidata.org/entity/P9845,https://data.biblissima.fr/entity/P301,Equiv_Prop,
http://www.wikidata.org/entity/P268,https://data.biblissima.fr/w/Property:P109,Equiv_Prop,
http://www.wikidata.org/entity/P10156,https://data.biblissima.fr/w/Property:P144,Equiv_Prop,
http://www.wikidata.org/entity/P12207,https://data.biblissima.fr/w/Property:P198,Equiv_Prop,
http://www.wikidata.org/entity/P7512,https://data.wikitrek.org/entity/P54,Exact_Prop,
http://www.wikidata.org/entity/P131,https://dati.beniculturali.it/cis/GovernamentalAdministrativeArea,Equiv_Prop,
http://www.wikidata.org/entity/P1640,https://dbpedia.org/ontology/curator,Equiv_Prop,
http://www.wikidata.org/entity/P349,https://dbpedia.org/ontology/ndlId,Equiv_Prop,
http://www.wikidata.org/entity/P355,https://dbpedia.org/ontology/subsidiary,Equiv_Prop,
http://www.wikidata.org/entity/P725,https://dbpedia.org/ontology/voice,Equiv_Prop,
http://www.wikidata.org/entity/P175,https://dbpedia.org/property/artist,Equiv_Prop,
http://www.wikidata.org/entity/P105,https://dwc.tdwg.org/terms/#taxonRank,Equiv_Prop,
http://www.wikidata.org/entity/P625,https://geogratis.gc.ca/services/geolocation/en/Point,Equiv_Prop,service not available
http://www.wikidata.org/entity/P300,https://gs1.org/voc/countryCode,Equiv_Prop,
http://www.wikidata.org/entity/P1366,https://id.loc.gov/ontologies/bibframe/replacedBy,Equiv_Prop,
http://www.wikidata.org/entity/P9270,https://id.loc.gov/vocabulary/identifiers/ansi,Equiv_Prop,
http://www.wikidata.org/entity/P1617,https://id.loc.gov/vocabulary/identifiers/bbcth,Equiv_Prop,
http://www.wikidata.org/entity/P2432,https://id.loc.gov/vocabulary/identifiers/gettyart,Equiv_Prop,
http://www.wikidata.org/entity/P2582,https://id.loc.gov/vocabulary/identifiers/gettyobj,Equiv_Prop,
http://www.wikidata.org/entity/P590,https://id.loc.gov/vocabulary/identifiers/gnis,Equiv_Prop,
http://www.wikidata.org/entity/P3962,https://id.loc.gov/vocabulary/identifiers/gtin-14,Equiv_Prop,
http://www.wikidata.org/entity/P236,https://id.loc.gov/vocabulary/identifiers/issn,Equiv_Prop,
http://www.wikidata.org/entity/P486,https://id.loc.gov/vocabulary/identifiers/mesh,Ext_Superprop,
http://www.wikidata.org/entity/P6680,https://id.loc.gov/vocabulary/identifiers/mesh,Ext_Superprop,
http://www.wikidata.org/entity/P6694,https://id.loc.gov/vocabulary/identifiers/mesh,Ext_Superprop,
http://www.wikidata.org/entity/P9341,https://id.loc.gov/vocabulary/identifiers/mesh,Ext_Superprop,
http://www.wikidata.org/entity/P1816,https://id.loc.gov/vocabulary/identifiers/npg,Equiv_Prop,
http://www.wikidata.org/entity/P1415,https://id.loc.gov/vocabulary/identifiers/odnb,Equiv_Prop,
http://www.wikidata.org/entity/P214,https://id.loc.gov/vocabulary/identifiers/viaf,Equiv_Prop,
http://www.wikidata.org/entity/P486,https://id.oclc.org/worldcat/entity/P105,Equiv_Prop,not found
http://www.wikidata.org/entity/P675,https://id.oclc.org/worldcat/entity/P36,Equiv_Prop,not found
http://www.wikidata.org/entity/P10428,https://id.parliament.uk/schema/memberMnisId,Equiv_Prop,
http://www.wikidata.org/entity/P7135,https://linkeddata.cultureelerfgoed.nl/def/ceo#complexnummer,Equiv_Prop,
http://www.wikidata.org/entity/P359,https://linkeddata.cultureelerfgoed.nl/def/ceo#rijksmonumentnummer,Equiv_Prop,
http://www.wikidata.org/entity/P9831,https://musicbrainz.org/doc/Release,Equiv_Prop,
http://www.wikidata.org/entity/P264,https://musicbrainz.org/label/MusicLabel,Equiv_Prop,
http://www.wikidata.org/entity/P435,https://musicbrainz.org/ws/2/work/Song,Equiv_Prop,
http://www.wikidata.org/entity/P509,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C81239,Equiv_Prop,
http://www.wikidata.org/entity/P50,https://ogp.me/ns/book:author#,Equiv_Prop,"Open Graph Protocol, link not defined"
http://www.wikidata.org/entity/P856,https://ogp.me/ns#url,Equiv_Prop,"Open Graph Protocol, link not defined"
http://www.wikidata.org/entity/P2378,https://ontologies.semanticarts.com/gist/allocatedBy,Equiv_Prop,not found
http://www.wikidata.org/entity/P2205,https://open.spotify.com/album/MusicAlbum,Equiv_Prop,not found
http://www.wikidata.org/entity/P131,https://pcp-on-web.de/ontology#locationCorporation,Equiv_Prop,
http://www.wikidata.org/entity/P921,https://schema.org/about,Equiv_Prop,
http://www.wikidata.org/entity/P161,https://schema.org/actor,Equiv_Prop,
http://www.wikidata.org/entity/P735,https://schema.org/additionalName,Ext_Subprop,
http://www.wikidata.org/entity/P6375,https://schema.org/address,Equiv_Prop,
http://www.wikidata.org/entity/P17,https://schema.org/addressCountry,Equiv_Prop,
http://www.wikidata.org/entity/P1416,https://schema.org/affiliation,Equiv_Prop,
http://www.wikidata.org/entity/P710,https://schema.org/agent,Ext_Subprop,
http://www.wikidata.org/entity/P444,https://schema.org/aggregateRating,Equiv_Prop,
http://www.wikidata.org/entity/P2205,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P2281,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P2513,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P2723,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P2819,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P3483,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P4041,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P4518,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P4577,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P5144,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P5153,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P4748,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P6217,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P7143,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P7175,https://schema.org/album,Ext_Superprop,
http://www.wikidata.org/entity/P7937,https://schema.org/albumProductionType,Ext_Subprop,
http://www.wikidata.org/entity/P1810,https://schema.org/alternateName,Ext_Superprop,
http://www.wikidata.org/entity/P1476,https://schema.org/alternateName,Ext_Subprop,
http://www.wikidata.org/entity/P4970,https://schema.org/alternateName,Equiv_Prop,
http://www.wikidata.org/entity/P1476,https://schema.org/alternativeHeadline,Ext_Subprop,
http://www.wikidata.org/entity/P69,https://schema.org/alumniOf,Equiv_Prop,
http://www.wikidata.org/entity/P136,https://schema.org/applicationCategory,Ext_Subprop,
http://www.wikidata.org/entity/P186,https://schema.org/artMedium,Ext_Subprop,
http://www.wikidata.org/entity/P186,https://schema.org/artMedium,Exact_Prop,
http://www.wikidata.org/entity/P2360,https://schema.org/audience,Equiv_Prop,
http://www.wikidata.org/entity/P51,https://schema.org/audio,Equiv_Prop,
http://www.wikidata.org/entity/P50,https://schema.org/author,Equiv_Prop,
http://www.wikidata.org/entity/P166,https://schema.org/award,Equiv_Prop,
http://www.wikidata.org/entity/P3618,https://schema.org/baseSalary,Equiv_Prop,
http://www.wikidata.org/entity/P569,https://schema.org/birthDate,Equiv_Prop,
http://www.wikidata.org/entity/P19,https://schema.org/birthPlace,Equiv_Prop,
http://www.wikidata.org/entity/P1716,https://schema.org/brand,Equiv_Prop,
http://www.wikidata.org/entity/P3970,https://schema.org/broadcastChannelId,Equiv_Prop,
http://www.wikidata.org/entity/P175,https://schema.org/byArtist,Equiv_Prop,
http://www.wikidata.org/entity/P2317,https://schema.org/callSign,Equiv_Prop,
http://www.wikidata.org/entity/P2096,https://schema.org/caption,Equiv_Prop,
http://www.wikidata.org/entity/P4448,https://schema.org/cashBack,Equiv_Prop,
http://www.wikidata.org/entity/P1200,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P1464,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P1465,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P910,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P971,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P7561,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P7782,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P7861,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P7867,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P8596,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P6365,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P1740,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P1754,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P1791,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P1792,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P2033,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P2517,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P2875,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P3489,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P3709,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P3734,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P3876,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P4195,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P5996,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P6112,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P6186,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P373,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P820,https://schema.org/category,Ext_Superprop,
http://www.wikidata.org/entity/P453,https://schema.org/character,Equiv_Prop,
http://www.wikidata.org/entity/P674,https://schema.org/character,Equiv_Prop,
http://www.wikidata.org/entity/P40,https://schema.org/children,Equiv_Prop,
http://www.wikidata.org/entity/P2860,https://schema.org/citation,Equiv_Prop,
http://www.wikidata.org/entity/P8627,https://schema.org/closes,Equiv_Prop,
http://www.wikidata.org/entity/P462,https://schema.org/color,Equiv_Prop,
http://www.wikidata.org/entity/P6338,https://schema.org/colorist,Equiv_Prop,
http://www.wikidata.org/entity/P710,https://schema.org/competitor,Equiv_Prop,
http://www.wikidata.org/entity/P86,https://schema.org/composer,Ext_Subprop,
http://www.wikidata.org/entity/P86,https://schema.org/composer,Exact_Prop,
http://www.wikidata.org/entity/P2789,https://schema.org/connectedTo,Equiv_Prop,
http://www.wikidata.org/entity/P131,https://schema.org/containedInPlace,Ext_Superprop,
http://www.wikidata.org/entity/P1383,https://schema.org/containsPlace,Ext_Superprop,
http://www.wikidata.org/entity/P150,https://schema.org/containsPlace,Ext_Superprop,
http://www.wikidata.org/entity/P840,https://schema.org/contentLocation,Equiv_Prop,
http://www.wikidata.org/entity/P852,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P853,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P908,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P914,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P916,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P7573,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P6452,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P6657,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P6658,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P7327,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P1657,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P1981,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2363,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2629,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2637,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2684,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2747,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2756,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2758,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3156,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3216,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3306,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3402,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3428,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3650,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P5150,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P5152,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P5201,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3818,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P3834,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P4437,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P5970,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P8874,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P8889,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P9086,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P9866,https://schema.org/contentRating,Ext_Superprop,
http://www.wikidata.org/entity/P2699,https://schema.org/contentUrl,Ext_Subprop,
http://www.wikidata.org/entity/P767,https://schema.org/contributor,Equiv_Prop,
http://www.wikidata.org/entity/P3931,https://schema.org/copyrightHolder,Equiv_Prop,
http://www.wikidata.org/entity/P6216,https://schema.org/copyrightYear,Ext_Subprop,
http://www.wikidata.org/entity/P495,https://schema.org/countryOfOrigin,Equiv_Prop,
http://www.wikidata.org/entity/P170,https://schema.org/creator,Equiv_Prop,
http://www.wikidata.org/entity/P571,https://schema.org/dateCreated,Equiv_Prop,
http://www.wikidata.org/entity/P577,https://schema.org/datePublished,Equiv_Prop,
http://www.wikidata.org/entity/P2894,https://schema.org/dayOfWeek,Equiv_Prop,
http://www.wikidata.org/entity/P570,https://schema.org/deathDate,Equiv_Prop,
http://www.wikidata.org/entity/P20,https://schema.org/deathPlace,Equiv_Prop,
http://www.wikidata.org/entity/P4511,https://schema.org/depth,Equiv_Prop,
http://www.wikidata.org/entity/P7535,https://schema.org/description,Ext_Superprop,
http://www.wikidata.org/entity/P57,https://schema.org/director,Equiv_Prop,
http://www.wikidata.org/entity/P8204,https://schema.org/diseaseSpreadStatistics,Ext_Subprop,
http://www.wikidata.org/entity/P576,https://schema.org/dissolutionDate,Equiv_Prop,
http://www.wikidata.org/entity/P2043,https://schema.org/distance,Equiv_Prop,
http://www.wikidata.org/entity/P1325,https://schema.org/distribution,Ext_Subprop,
http://www.wikidata.org/entity/P2771,https://schema.org/duns,Equiv_Prop,
http://www.wikidata.org/entity/P2047,https://schema.org/duration,Equiv_Prop,
http://www.wikidata.org/entity/P2704,https://schema.org/editEIDR,Ext_Superprop,
http://www.wikidata.org/entity/P98,https://schema.org/editor,Equiv_Prop,
http://www.wikidata.org/entity/P968,https://schema.org/email,Equiv_Prop,
http://www.wikidata.org/entity/P2701,https://schema.org/encodingFormat,Equiv_Prop,
http://www.wikidata.org/entity/P1163,https://schema.org/encodingFormat,Equiv_Prop,
http://www.wikidata.org/entity/P582,https://schema.org/endDate,Equiv_Prop,
http://www.wikidata.org/entity/P793,https://schema.org/event,Ext_Superprop,
http://www.wikidata.org/entity/P3967,https://schema.org/event,Ext_Superprop,
http://www.wikidata.org/entity/P1264,https://schema.org/eventStatus,Ext_Subprop,
http://www.wikidata.org/entity/P629,https://schema.org/exampleOfWork,Ext_Subprop,
http://www.wikidata.org/entity/P2009,https://schema.org/exifData,Ext_Superprop,
http://www.wikidata.org/entity/P2010,https://schema.org/exifData,Ext_Superprop,
http://www.wikidata.org/entity/P734,https://schema.org/familyName,Equiv_Prop,
http://www.wikidata.org/entity/P2900,https://schema.org/faxNumber,Equiv_Prop,
http://www.wikidata.org/entity/P5895,https://schema.org/feesAndCommissionsSpecification,Ext_Superprop,
http://www.wikidata.org/entity/P5896,https://schema.org/feesAndCommissionsSpecification,Ext_Superprop,
http://www.wikidata.org/entity/P5897,https://schema.org/feesAndCommissionsSpecification,Ext_Superprop,
http://www.wikidata.org/entity/P3090,https://schema.org/flightNumber,Equiv_Prop,
http://www.wikidata.org/entity/P112,https://schema.org/founder,Equiv_Prop,
http://www.wikidata.org/entity/P571,https://schema.org/foundingDate,Ext_Subprop,
http://www.wikidata.org/entity/P571,https://schema.org/foundingDate,Equiv_Prop,
http://www.wikidata.org/entity/P740,https://schema.org/foundingLocation,Equiv_Prop,
http://www.wikidata.org/entity/P1427,https://schema.org/fromLocation,Exact_Prop,
http://www.wikidata.org/entity/P859,https://schema.org/funder,Ext_Subprop,
http://www.wikidata.org/entity/P400,https://schema.org/gamePlatform,Ext_Subprop,
http://www.wikidata.org/entity/P21,https://schema.org/gender,Equiv_Prop,
http://www.wikidata.org/entity/P136,https://schema.org/genre,Equiv_Prop,
http://www.wikidata.org/entity/P625,https://schema.org/geo,Equiv_Prop,
http://www.wikidata.org/entity/P3179,https://schema.org/geoOverlaps,Ext_Subprop,
http://www.wikidata.org/entity/P735,https://schema.org/givenName,Equiv_Prop,
http://www.wikidata.org/entity/P4445,https://schema.org/gracePeriod,Equiv_Prop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin,Equiv_Prop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin12,Ext_Subprop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin13,Ext_Subprop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin14,Ext_Subprop,
http://www.wikidata.org/entity/P3962,https://schema.org/gtin8,Ext_Subprop,
http://www.wikidata.org/entity/P106,https://schema.org/hasOccupation,Equiv_Prop,
http://www.wikidata.org/entity/P527,https://schema.org/hasPart,Equiv_Prop,
http://www.wikidata.org/entity/P1476,https://schema.org/headline,Ext_Subprop,
http://www.wikidata.org/entity/P2048,https://schema.org/height,Equiv_Prop,
http://www.wikidata.org/entity/P551,https://schema.org/homeLocation,Equiv_Prop,
http://www.wikidata.org/entity/P511,https://schema.org/honorificPrefix,Equiv_Prop,
http://www.wikidata.org/entity/P1035,https://schema.org/honorificSuffix,Equiv_Prop,
http://www.wikidata.org/entity/P229,https://schema.org/iataCode,Ext_Superprop,
http://www.wikidata.org/entity/P238,https://schema.org/iataCode,Ext_Superprop,
http://www.wikidata.org/entity/P239,https://schema.org/icaoCode,Equiv_Prop,
http://www.wikidata.org/entity/P110,https://schema.org/illustrator,Equiv_Prop,
http://www.wikidata.org/entity/P1442,https://schema.org/image,Ext_Superprop,
http://www.wikidata.org/entity/P18,https://schema.org/image,Equiv_Prop,
http://www.wikidata.org/entity/P1433,https://schema.org/inAlbum,Ext_Subprop,
http://www.wikidata.org/entity/P407,https://schema.org/inLanguage,Equiv_Prop,
http://www.wikidata.org/entity/P5899,https://schema.org/interestRate,Equiv_Prop,
http://www.wikidata.org/entity/P144,https://schema.org/isBasedOn,Equiv_Prop,
http://www.wikidata.org/entity/P957,https://schema.org/isbn,Ext_Superprop,
http://www.wikidata.org/entity/P212,https://schema.org/isbn,Ext_Superprop,
http://www.wikidata.org/entity/P3035,https://schema.org/isbn,Ext_Superprop,
http://www.wikidata.org/entity/P3097,https://schema.org/isbn,Ext_Superprop,
http://www.wikidata.org/entity/P1796,https://schema.org/isicV4,Equiv_Prop,
http://www.wikidata.org/entity/P179,https://schema.org/isPartOf,Ext_Superprop,
http://www.wikidata.org/entity/P195,https://schema.org/isPartOf,Ext_Superprop,
http://www.wikidata.org/entity/P361,https://schema.org/isPartOf,Equiv_Prop,
http://www.wikidata.org/entity/P1243,https://schema.org/isrcCode,Equiv_Prop,
http://www.wikidata.org/entity/P236,https://schema.org/issn,Equiv_Prop,
http://www.wikidata.org/entity/P433,https://schema.org/issueNumber,Equiv_Prop,
http://www.wikidata.org/entity/P1827,https://schema.org/iswcCode,Equiv_Prop,
http://www.wikidata.org/entity/P1313,https://schema.org/jobTitle,Ext_Superprop,
http://www.wikidata.org/entity/P1412,https://schema.org/knowsLanguage,Equiv_Prop,
